Review,Rating,Thumbs Up Count,Review Date
ok,5,0,2024-10-14 07:31:31
Karena buat aku hemat,5,0,2024-10-14 07:27:58
Iklan terus capek gak usah di kasih bintang 5,1,0,2024-10-14 07:22:55
"Nyaman,cepat",5,0,2024-10-14 07:16:56
🗿,1,0,2024-10-14 07:12:42
"Hari ini maunya go shop tp berulang kali dighosting driver. Ada yg malah sudah sampai toko, tp tau2 batalin order. Padahal aku standby. Rugi aku nunggu2in.padahal dikasi order serius ilang. Giliran pada sepi awas aja ngeluh.",2,0,2024-10-14 06:59:18
Mudah untuk yang males keluar rumah jadi cocok banget mana murah ada diskon,5,0,2024-10-14 06:46:49
Good,5,0,2024-10-14 06:38:47
"Nggak ada sesi konfirmasi setelah memesan gofood, nggak sengaja kepencet pesan makanan terus nggak bisa di-cancel. Gua nggak pernah ada kejadian kayak gini selama 4 tahun make aplikasi oren, dongo emang ini gojek. Gimana kalo ada anak kecil nggak sengaja pesan makanan dalam jumlah banyak tanpa harus lewatin sesi konfirmasi, nggak mikir apa ya?",1,0,2024-10-14 06:15:55
Penyelamatan akses Menuju lokasi yg kita tidak tahu arah,5,0,2024-10-14 06:13:21
Sangat membantu,4,0,2024-10-14 06:05:17
Puass dah GK pakek tunggu lama,5,0,2024-10-14 06:03:08
Sangat membantu,5,0,2024-10-14 06:02:36
% 7 erti g rum,2,0,2024-10-14 06:01:23
Keren!,5,0,2024-10-14 06:00:59
Saya sudah beberapa kali menggunakan aplikasi gojek dan selalu titik mapnya tidak benar! Sedangkan klu gofood titiknya bisa ditemukan padahal alamat pengiriman dan titik selalu sama. Mohon diperbaiki lagi,1,6,2024-10-14 05:50:49
"Setelah update tdk bs login ataupun pesan gocar, selalu bilangnya internetnya bermasalah padahal di aplikasi lain jalan² aja tanpa hambatan",1,0,2024-10-14 05:50:40
Gojek paling termurah mobil bagus2...sukses trs buat gojek,5,0,2024-10-14 05:47:11
Bagus tetapi masih ada tempat yang belum bisa di akses maps nya,5,0,2024-10-14 05:45:09
Tingkatkan,5,0,2024-10-14 05:44:30
sangat membantu,4,0,2024-10-14 05:41:41
Bagus,5,0,2024-10-14 05:38:33
Pelayanannya bagus dan sangat membantu. Ada diskon2 juga. Thanks gojek,5,0,2024-10-14 05:24:33
"TOLONG AKTIFKAN CHAT CUSTOMER KE RESTORAN NYA LANGSUNG MAU ADA KENDALA ATAU TIDAK!!!! KALO PESAN DI JADWAL SUKA KEBABLASAN JAUH LEWAT DARI ESTIMASI, DAN CUSTOMER TIDAK PUNYA AKSES SAMA SEKALI BUAT HUBUNGI RESTORAN NYA!!! SANGAT DIRUGIKAN CUSTOMER JADINYA",1,0,2024-10-14 05:16:12
Kecewa sudah 2 kali pinjaman dan ga pernah telat dalam pembayaran...saat mau pengajuan lagi di tolak terus 😂,1,0,2024-10-14 05:14:35
Saya puas dengan gojek,5,0,2024-10-14 05:13:10
Ok,5,0,2024-10-14 05:06:31
keren tapi customer care nya gak becus.insentif saya berbulan bulan ga keluar.sekarang tgl 12 okt gak keluar juga.capek Ama gojek.aplikasi eek,3,0,2024-10-14 04:52:26
Setiap cari gojek jemput anak sekolah dibatalkan trus sama gojeknya 😭,1,0,2024-10-14 04:49:16
Sangat membantu,5,0,2024-10-14 04:40:08
Mantapwmbanti,5,0,2024-10-14 04:33:05
Driver gojek sebagai mitra sangat merasa dipersulit mendapatkan uang yang halal karena sistem yang bobrok pembagian ordernya tidak adil dan merata..harusnya gojek menjalankan pancasila yaitu keadilan bagi seluruh driver gojek dengan membagi order yang adil dan merata,1,5,2024-10-14 04:28:58
Banyak promonya,5,0,2024-10-14 04:24:23
Cara order food: usahakan menu sesuai yg kita inginkan..klo sdh sesuai baru silahkan order...order ride: usahakan semua sdh siap..standby di depan rumah..kos...dirasa sdh siap baru silahkan order..,5,0,2024-10-14 04:04:01
Saya order pakai gotransit tp jemputan goride dari stasiun tidak datang dan tidak ada pengaduan,1,0,2024-10-14 04:00:28
mantap dengan ada nya voucher goride dsb.saya pelajar merasa alhamdulillah trims gojek,5,0,2024-10-14 03:58:01
Ok bagus dari ojek online,5,0,2024-10-14 03:56:26
Pelayanan cepat..terimakasih.,4,0,2024-10-14 03:50:08
harga lebih terjangkau,5,0,2024-10-14 03:24:39
sangat cocok untuk keadaan darurat,5,0,2024-10-14 02:55:47
Aplikasi ini sangat membantu se x lanjutkan.,5,0,2024-10-14 02:37:09
Mantap,5,0,2024-10-14 02:23:51
Ok,5,0,2024-10-14 02:22:02
Gojek bnr² memudahkan saya untuk bepergian krmana² dan belanja lbh mudah disaat mager kluar kost,5,0,2024-10-14 02:15:18
muantap drever nya pelayanan sangat baik,5,0,2024-10-14 02:09:29
"Mudah, cepat dan aman",5,0,2024-10-14 02:05:30
Seneng tepat waktu,5,0,2024-10-14 01:59:24
Jelek,1,0,2024-10-14 01:56:42
bagus harga oky semoga untuk kedepan nya bisa lebih maju,5,0,2024-10-14 01:55:38
Sangat membantu saya pada saat mau pergi2,5,0,2024-10-14 01:54:01
Cara blokir iklan gofood gmana ya ? Jelek bgt iklannya. Jijik,1,0,2024-10-14 01:44:53
hebat,4,0,2024-10-14 01:33:33
Good,5,0,2024-10-14 01:21:23
Sangat membantu sekali buat alat transportasi,5,0,2024-10-14 01:08:24
Sangat membantu,5,0,2024-10-14 00:47:35
Mau menunggu,5,0,2024-10-14 00:46:13
Top mantap,5,0,2024-10-14 00:28:02
Sangat membantu,4,0,2024-10-14 00:26:50
"mantap, pelayanan ramah, harga masuk akal, sukses selalu",5,0,2024-10-14 00:26:42
Mantap,5,0,2024-10-14 00:17:08
Oke,5,0,2024-10-14 00:17:00
Aplikasi Gojeknya bagus cuman dikit kaget aja sama sistem Go-Jek plus kurang memuaskan,4,0,2024-10-14 00:13:20
Paylater nya pelit😩,1,0,2024-10-14 00:08:08
Memudahkan pada saat kita tidak ada waktu untuk keluar cari makan atau yang lainnya,5,0,2024-10-14 00:04:11
Bagus,5,0,2024-10-13 23:33:29
👍👍👍👍,5,0,2024-10-13 23:28:36
Aplikasi Neraka,1,0,2024-10-13 23:18:51
bagus sekali,5,0,2024-10-13 23:16:16
Cepat mudah gak ribet..aman lg,5,0,2024-10-13 23:15:34
Mantab,5,0,2024-10-13 22:55:45
Muangtap isthe best,5,0,2024-10-13 22:55:21
okke,5,0,2024-10-13 22:52:00
Kenapa ga bisa beli gojek plus?,3,0,2024-10-13 22:16:55
Good lah pokoknya,5,0,2024-10-13 21:54:03
Iklannya menyesatkan narasinya... Surga itu indah penuh kenikmatan tp d narasi kan hanya utk mknan saja ... Pemahaman cetek dangkal sesat...,1,0,2024-10-13 21:46:05
Saya kecewa biasanya ke stasiun Manggarai dari Palmerah harganya 21 ribu kenapa naik harganya menjadi 28 ribu :(,1,0,2024-10-13 21:34:37
Sip dah,5,0,2024-10-13 21:28:12
sangat membantu,5,0,2024-10-13 21:02:49
Cepat dan helpfull,5,0,2024-10-13 20:56:28
"teansferan saya ke bank ga masuk2,sedangkan keterngan berhasil....",2,0,2024-10-13 20:16:31
"Kasih promo gofood kek, udah sering langganan gofood plus tiap bulan tapi makin kesini ngga di kasih promo bjir, mana harga di resto pada di naikin beda sama harga beli langsung di tempat terus yang dateng juga porsinya beda, kadang malah pesenan ngga lengkap, aneh, akhir-akhir ini jadi begini",3,1,2024-10-13 20:10:56
"go food express dari aplikasi kasih estimasi 20 menit, stlah bayar lebih buat express, makanan sampainya malah 50 menit, hampir sejam, bayar charge percuma.",1,0,2024-10-13 19:47:25
Good,5,0,2024-10-13 19:31:03
Xukup,4,0,2024-10-13 19:28:29
Super,5,0,2024-10-13 19:09:30
Halo gojek. Tolong sanksi/pecat mitra ojek anda yang melawan arah dan melakukan kekerasan pada pengendara mobil yang sedang viral itu,1,0,2024-10-13 18:18:20
Paling bagus sih untuk moda transportasi online,5,0,2024-10-13 18:01:24
mohon maaf buat pengguna gojek baru kek saya di tolak karena cuma 2 rb,3,0,2024-10-13 17:34:13
Klaim voucher 00.01 eror coba lgi 00.02 lngsung abis.. Payah bgt 👎,1,0,2024-10-13 17:10:24
"Transfer selalu gagal, terkendala ""Perbaikan Sistem""",1,0,2024-10-13 17:05:57
Mantap,5,0,2024-10-13 16:32:15
Maneger2 tolol.. Bukannya bikin aplikasi sesimpel mungkin.. Malah di bikin ribet Pantes aja pada pindah aplikasi,1,1,2024-10-13 16:09:15
Layanan oke.. Tepat.. Akurat,5,0,2024-10-13 16:05:52
Mantap,5,0,2024-10-13 16:03:38
Ok,5,0,2024-10-13 15:53:24
jujur aja kalo dari aplikasinya mantap si. banyak promo trs bikin kita simpel sat set.. tp nga suka iklannya dimana mana trs diilangin mlh masuk aplikasi mulu bikin bete iklannya huhu,5,0,2024-10-13 15:51:20
"mantaapp aplikasinya bagus dan sangat membantu dan saran aja kalau bisa, adain fitur foto untuk produk yg di review bagian gofood :)",5,1,2024-10-13 15:49:57
Mengecewakan banyak yang menolak booking saya,2,0,2024-10-13 15:39:59
"Padahal dulu punya gopayleter!! Tiba tiba update,, malah di tolak terus ngajuin!!! Padahal bayar terus !!! Malah sekarang ada go pinjam!!! Dompet digital ko kaya apk pinjol!!!",1,4,2024-10-13 15:39:55
"wahh 😻 apk ini sangat bagus ! saya jadi bisa berbelanja makanan lewat online, selain itu terkadang juga saya mendapatlan voucher diskon,itu membuat saya menjadi suka untuk memakai apk ini,jadi gaperlu jauh-jauh lagi untuk mampir ke toko deh 😻👏👏👏",5,20,2024-10-13 15:37:36
Saya kasih bintang 5 karena aplikasi ini banyak membantu. Akan tetapi untuk go foodnya tolong diperbaiki sistemnya. Akhir2 ini selalu lewat alias telat. Padahal sebelumnya tepat waktu bahkan dtg lebih awal. PERBAIKI SITEM GOFOODnya,5,71,2024-10-13 15:32:14
Sangat cocok untuk kita yg gk suka keluar untuk beli makan,4,0,2024-10-13 15:27:31
Memudahkan segala urusan,5,0,2024-10-13 15:25:06
Sangat...Sangat...Sangat...Sangat...membantu,5,0,2024-10-13 15:21:53
"Transportasi umum yang sangat berguna, mudah dan praktis",5,0,2024-10-13 14:53:11
Lebih enak ini dibanding yg lain. Penggunaan aplikasinya juga lebih mudah,5,0,2024-10-13 14:50:20
"Tolong iya untuk PT GOJEK tolong dibantu untuk kasih hukuman para driver yg kurang hajar saya mesen Gocar diterima tetapi tidak dijemput dan chat pun tidak direspon kasih hukuman untuk para driver yg malas atau memilih orderan saya punya bukti driver yg seperti ini saya sudah screenshot driver""ny dan plat nomor kendaraan",1,0,2024-10-13 14:41:58
"Maaf, saya sangat terganggu dengan iklan Unta dan Kera itu",1,0,2024-10-13 14:41:05
Ok,5,0,2024-10-13 14:35:27
"kenapa GO-MART masih jam 21 tapi udah tutup, benci banget saya, saya juga memutuskan untuk uninstall aplikasi ini,",1,0,2024-10-13 14:34:05
Mantap,5,0,2024-10-13 14:29:16
driver tidak sopan bicaranya,1,0,2024-10-13 14:21:25
Sangat membantu,5,0,2024-10-13 14:14:01
Awesome app. Gojek (thx buat pay later nya juga gajek) The Best,5,0,2024-10-13 14:13:09
"Seneng pake aplikasi ini gak ribet harus keluar rumah, harga banyak promo",5,0,2024-10-13 14:10:02
mantab deh pokoknya,5,0,2024-10-13 14:03:29
Bagus sekali,5,0,2024-10-13 14:00:55
Membantu,5,0,2024-10-13 13:59:23
"Halo, bisa gak untuk kedepannya gofood dikasih fitur tracking driver saat menuju ke restoran? Soalnya sering banget kena kendala nungguin driver sedang menuju ke restoran tapi ujung ujungnya malah di batalin, bahkan ada yang sengaja gak respond sampai akhirnya lebih dari waktu estimasi nunggunya (padahal sudah pakai express).",4,0,2024-10-13 13:54:39
Nice,5,0,2024-10-13 13:50:34
"Grab skrng gd gunanya ktn dpt diskon ongkir jadi 13 rb nga mau anter,nga usa nge grab kalau lht ongkir 13 rb pdhl diskon dri aplikasi nya,,susah",1,0,2024-10-13 13:49:38
tepelekek jangan di kolake kg balik macem mana pula anak semut memang kecil kualitas jujur nya gak bisa loh duga2 bar bar bar bar anda sopan saya segan ok,5,0,2024-10-13 13:41:21
Good job,5,0,2024-10-13 13:38:56
Kenapa gofood akhir2 ini buruk sekali lama mendapat driver dan dicancel cs tiba tiba tolong di perbaiki sistem,1,0,2024-10-13 13:38:49
Sangat membatu,5,0,2024-10-13 13:34:55
Bagus,5,0,2024-10-13 13:33:11
Ok,5,0,2024-10-13 13:28:53
Bagus,5,0,2024-10-13 13:27:47
Gooodddd,5,0,2024-10-13 13:24:57
Ok,5,0,2024-10-13 13:15:00
Kualitas ny makin menurun Dulu kalo pesen makanan itu cepat banget Sekarang kalo pesan makanan sampek 2-3 jam baru dateng,1,0,2024-10-13 13:14:16
Cpt dan tepat,5,0,2024-10-13 13:13:43
"Memudahkan aku yg gk mgkn malam2 naik motor beli makan 🤭apalagi bawa bocil ngeri kali, banyakin vouchernya ya 😍trimakasih",5,0,2024-10-13 13:12:12
oko bagus dan membantu,4,0,2024-10-13 13:09:54
Keren nih skrg gojek gampang dpt drivernya...tp kok skrg gak ada foto drivernya ya..dan kadang aplikasi suka error. Driver blm jemput tp dibilang sdh menuju destinasi..kan bikin bingung takutnya drivernya mo curang..pls fix yah..thanks ☺,5,82,2024-10-13 13:09:28
"Driver gojeknya tidak sabaran, suka mencancel sesuka hati tanpa konfirmasi terlebih dahulu, suka lama kalau mau mencari driver.",1,0,2024-10-13 13:07:24
"HARGA LAYANAN,PULSA DLL MAHAL....TIDAK SEPERTI YG LAIN...",1,0,2024-10-13 13:04:15
Tingkatkan terus pelayanannya.,5,0,2024-10-13 13:03:07
"Keren customer service nya, soal harga oke bisa disesuaikan dan saya nyaman pakai aplikasi ini😊, oya tolong dong cakupan gojek diperluas lagi soal nya daerah saya kalo pesan agak susah🙏",5,0,2024-10-13 12:46:10
"pake gofood pesenan dibatalin dari toko promo malah ilang, apalah maksud kau",1,0,2024-10-13 12:45:16
Ok,5,0,2024-10-13 12:33:04
Promo gomart nipu d komplain ga kasih solusi mau menang sendiri payah,1,0,2024-10-13 12:12:42
Helpful sekalii~,5,0,2024-10-13 12:11:43
Ngebantu banget pas lagi mager dan ga ada kendaraan,5,0,2024-10-13 12:03:32
Aplikasi nya bagus dan sangat membantu,5,0,2024-10-13 11:58:00
"mahal, promo dikit, nyari driver apalagi gocar susahnya minta ampun padhl banyak driver yg deket, pesen comfort dapat paket hemat, blm driver ngedumel potongan gede, semoga berkah deh yaa",3,0,2024-10-13 11:55:37
"selalu dapat diandalkan di waktu2 tertentu, pengalaman yang sangat menyenangkan, terima kasih.",5,0,2024-10-13 11:47:27
Lelet bgt,1,0,2024-10-13 11:41:13
Tingkatkan,5,0,2024-10-13 11:34:50
Nice app.. pertahankan,5,0,2024-10-13 11:29:36
"Mahal banget gojek, tiap hari pake gojek bukannya dikasih reward / promo malah tarifnya jadi mahal banget. Langganan gojek plus tetep aja mahal, promo gofood juga buat pengguna credit card doangg plss lahh harusnya untuk customer yg sering pake gojek dikasih reward",1,0,2024-10-13 11:26:16
khususnya untuk gocar nya...tlng PT gojek benahi sistem nya ..biar kami para pengguna tidak kesal krna driver tidak mau pick up kami bukan karna ongkos yg murah ..tapi driver yg di dapat pada jauh2 semua..wajar saja gak mau pickup krna tidak tertutupi biaya penjemputan dgn pengantaran...harap di benahi sistemnya..krna driver banyak yg Deket dgn pemesan...,1,0,2024-10-13 11:21:43
"terima kasih sudah di bantu, good job",4,0,2024-10-13 11:18:06
Luar biasa,5,0,2024-10-13 11:15:00
layanan yang sangat bersahabat buat konsumen tetapi sayang kurang mensejahterakan mitra nya,3,0,2024-10-13 11:06:46
Apk simpel,5,0,2024-10-13 11:06:02
Apk nya bagus juga ringan di hp ram kecil.. terus sa'at kehabisan paket masih bisa di buka apk nya,5,0,2024-10-13 10:55:44
Mantap,5,0,2024-10-13 10:53:30
Tepat waktu mantap,5,0,2024-10-13 10:41:54
Aplikator sapi perah bangsatttttt. Tukang motongin jarak dari mitra-mitranya.,1,2,2024-10-13 10:34:54
Go go go,5,1,2024-10-13 10:32:22
bagus,5,0,2024-10-13 10:30:24
membantu,5,0,2024-10-13 10:24:18
Nice,5,0,2024-10-13 10:12:07
"ketemu ojol gojek ditengah jalan galak bener dia yang lawan arah dia yg ngamok, sampe ngejer dan main fisik tolong dong diperhatiin sikap mereka di jam kerja apaan sih sdm rendah dikasih kerjaan di jalan sering keliatan juga banyak yang ngelanggar cuma ini yg paling parah sampe main pukul😮‍💨😮‍💨",1,0,2024-10-13 10:08:32
Memenuhi setiap kebutuhan kita sehari hari,5,0,2024-10-13 10:04:54
Woi gojek gw udh ganti pin masih aja ga bsa gi mna sih ini,1,0,2024-10-13 10:01:44
Mantap,5,0,2024-10-13 09:59:51
Semuanya oke,5,0,2024-10-13 09:57:14
"Gilaaa ya. BIAYA PENANGANAN LO, NADIM. UDAH KAYAK RIBA PINJOL TAU GA SIH ITU TU NGENYULITIN PARA DRIVER BUAT DAPETIN ORDERAN. YANG RELATE LAH. GA USAH MARUK2 KALI MAU NGEDAPETIN UNTUNG BANYAK. TAPI GA HERAN SIH GUA.DUNIA PENDIDIKAN AJA UDH LO BISNISIN. CUMA DISINI GUA KASIAN SAMA DRIVER2 LO. DAN ITU FAKTA. MEREKA KESULITAN DPT ORDERAN KARENA BIAYA PENANGANAN ORANG JADI MIKIR BUAT ORDER. SEMOGA LO SECEPATNYA DAPAT BALASAN DARI TUHAN.",1,0,2024-10-13 09:56:22
Kok gabisa daftar gopay latter padahal sering transaksi pake gopay Tapi temen saya yang baru unduh gopay bisa langsung daftar gopay later Heran gua,1,0,2024-10-13 09:47:55
Ok,5,0,2024-10-13 09:42:20
"Bicara dengan cs seperti aplikasi shopee aja sulit dan susah amat, anehnya lgi sudah bayar gopaylater tapi masih ada tagihan.",1,0,2024-10-13 09:41:45
Iklann mlu ihp knp nih,1,0,2024-10-13 09:38:02
"1 jam nungguin makanan ga dateng², mending di cari drivernya dulu baru kabarin resto. 1 Jam nunggu alasannya masakan telat padahal ga dapat driver",1,0,2024-10-13 09:26:05
Bagus saya suka,5,0,2024-10-13 09:20:51
Mayan mudah dan banyak promo Nice banget deh,5,0,2024-10-13 09:14:53
"banyak yang nolak, terus ga sesuai titik penjemputan",1,0,2024-10-13 08:57:58
"Sumpah kecewa banget. Pake gocar prioritaspun banyaj ditolak, banyak dicancel bikin kesel. padahal saya selalu ngasih tips minim 5-10rb",1,0,2024-10-13 08:53:18
Makenyos,5,0,2024-10-13 08:48:21
Baik,5,0,2024-10-13 08:42:27
Mantap gojek,5,0,2024-10-13 08:24:47
Selalu membantu kami dalam keadaan yang terburu oleh waktu jika butuh transportasi,5,0,2024-10-13 08:19:28
Singkat dan cepat Ramah tamah,5,0,2024-10-13 08:19:12
🫦Thank u next💅🏼,5,0,2024-10-13 08:13:55
Mantullll,5,0,2024-10-13 08:08:49
Lama bet ngentod,1,0,2024-10-13 08:07:27
Mesen MOBIL LAMA BGT GA ADA YG NYANGKUT² HARUS NUNGGU 10 MENIT LEBIH,1,0,2024-10-13 07:57:39
Harga semakin lama semakin tinggi hanya utk memperkaya yg kaya👎👎 Jangan karena jarak pendek 3 km driver nya gk mau ambil order daerah Tanjung priok kebon bawang....tuk kedepannya saya gk akan kasi bintang lg ke drivernya.,1,0,2024-10-13 07:48:14
"Mohon lebih diperhatikan kesejahteraan Driver Gojek yg berujung pd kepuasan dan kenyamanan pelanggan. Jgn potongan melebihi 20%. Mohon kasi insentif tanpa syarat sebesar minimal 35 ribu jika driver tsb sudah mengambil orderan 4 jam dlm sehari, jika 8 jam maka 35ribu dikali 2, krn driver jg pake motor sendiri, kampas rem, kopling, oli & tenaga dan waktu dan blm lagi resiko dan halangan tak terduga lain nya dijalan, jadi tolong lebih sejahterahakan dan manusiakan driver. Salam satu Aspal",5,0,2024-10-13 07:45:16
Pertahankan diskon trusss,5,0,2024-10-13 07:38:47
alhamdulillaaah perjalanan lancar,5,0,2024-10-13 07:35:23
Terima kasih sudah mengantar dgn selamat,5,0,2024-10-13 07:25:24
"Assallamualaikum untuk semua, para castemer yang baik tolong jangan asal kasih bintang satu ke drever,tolong di hargai juga kerja kami driver, kami aja g mau asal kasih bintang ke castemer, tolong lah kami juga punya kelurga yang butuh makan, tolong lah saling menghargai, makasih",1,0,2024-10-13 07:13:26
ok,5,0,2024-10-13 07:10:54
Lamaa bgt nunggu driver,1,0,2024-10-13 07:00:30
Sangat ok,5,0,2024-10-13 06:58:33
Memudahkan semua orang untuk mencari makanan dan alat transportasi klo sedang urgent,5,0,2024-10-13 06:55:54
the best bangettt driver²nya,5,0,2024-10-13 06:55:31
Oke,5,0,2024-10-13 06:45:33
Driver mobil tidak ada yg terima order Dengan alasan jln takut mobil kotor,1,0,2024-10-13 06:42:01
"Top up gopay menggunakan bca oneklik tidak bisa, kode otp tidak masuk pdhl apk sudah update.",1,0,2024-10-13 06:36:01
"Makin lama makin hancur gojek, pesen makanan lama skali dapet driver bahkan smapai 1,5 jam baru dapet, di cancel gk bisa Udah bli makanan kluar rumah eeehhh malah dapet driver, nyebelin kan Udh 3x begitu👎👎👎",1,0,2024-10-13 06:34:43
"Sangat bermanfaat, semoga terus berkembang aplikasi"" nasional",5,0,2024-10-13 06:14:29
"Sistem sangat bagus, tapi masih harus di perbaiki",5,0,2024-10-13 06:11:59
Semakin banyak promo ya . Setia pakai gojek,5,0,2024-10-13 06:07:16
Sangatt membantu dikala tak ada ojek pengkolan kemana² jadi mudah ada gojek,5,0,2024-10-13 06:06:58
Sebenarnya mau 5 tpi suka bingung knp ya kalo pesan makanan susah dapat driver padahal bayar pakai gopay.. Kek ampe 2jam lebih nunggu driver gada yg mau padahal lokasi sngat dekat. Jd resto cancel trus klo ga dapat gojek.. Kek pilih2 gtu.. Apa yg d pilih lagi sih dah dbayar pakai gopay jd ga talangin trus dah deket jarak 500meter krn resto di kilo 7 sya di kilo 6.5..ga paham lagi dah mau milih kek apa lagi sih para driver... Biaya ongkir jg tinggi.. Suka manja dehk.. Males,3,0,2024-10-13 06:05:47
Lama mendapatkan driver👎👎,1,0,2024-10-13 06:01:56
kami menghentikan sementara beberapa layanan. Niat GA Dih? eror ko tiap hari. hentikan aja semua. sekaian,1,1,2024-10-13 06:00:35
Mantap,5,0,2024-10-13 05:58:31
Bagus belum pernah ada masalah...,5,0,2024-10-13 05:55:05
aplikasi ini bagus bat buat pesan goput ketika lagi mager keluar rumah 😋😵‍💫,5,0,2024-10-13 05:53:44
Mantap,4,0,2024-10-13 05:53:03
"Gojek Plus gk ada beda sama gojek biasa, kecewa Cuman ada embel2 ongkir dikurangin cuman aktualnya sama aja harganya",2,0,2024-10-13 05:42:20
The best lah,5,0,2024-10-13 05:37:25
well,5,0,2024-10-13 05:22:03
Sulit dengan driver gocar yang pilih2 dan tdk mau pickup dengan berbagai alasan.,2,0,2024-10-13 05:18:16
Manteppp,5,0,2024-10-13 05:16:50
"Untuk layanan go foodnya tolong ditindak driver yang suka cancel/ mengabaikan orderan. Tidak jarang orderan saya datang dengan kualitas makanannya yang sudah dingin, karena di abaikan driver.",2,0,2024-10-13 05:16:50
Membantu,5,0,2024-10-13 05:07:06
Aplikasi ter debest,5,0,2024-10-13 05:03:57
Ok,5,0,2024-10-13 05:01:33
"Beberapa alamat di aplikasi ini ga sesuai dengan google maps, kayak rumah saya yang ga terdaftar di aplikasinya",2,0,2024-10-13 04:49:48
Mantap,5,0,2024-10-13 04:47:57
Mantap,5,0,2024-10-13 04:43:35
Pihikk di iv,4,0,2024-10-13 04:40:01
Gabisa cancel orderan,1,0,2024-10-13 04:33:49
Mantao untuk goride saja,5,0,2024-10-13 04:31:50
Keren!,5,0,2024-10-13 04:31:35
Selalu lama dapet driver,1,0,2024-10-13 04:27:55
"Sangat membantu sekali , sukses terus",5,0,2024-10-13 04:18:35
Sangat bagus dan berguna,5,0,2024-10-13 04:18:29
Low IQ driver.,1,0,2024-10-13 04:11:34
"Keseringan minta kode OTP, bisa gk sih krimnya lewat WA aja, udh gk jaman sms, gk jaman ngendapin pulsa, sya gk bisa top up krna krim OTP trs, klo gk bisa lwat WA minimal gk usah potong pulsa klo lewat SMS",4,1,2024-10-13 04:08:12
Service memuaskan semuanya bagus kebersihan waktu jemput rute dll.makasih driver Go-Jek.,5,0,2024-10-13 03:58:53
Mantappp,5,0,2024-10-13 03:48:26
susah dapet driver 👎🏻👎🏻👎🏻,2,0,2024-10-13 03:31:14
Oke mantap,5,0,2024-10-13 03:04:40
sangat membantu,5,0,2024-10-13 03:00:22
"buat gocar, kl gamau ngangkut pake voucher diskon mnding gausa diadain voucher deh 😌lamaa bgt nunggu d terimanya",2,0,2024-10-13 02:55:42
Ga repot kalo ada acara2 mendesak satset satset panggil gojek aja kalo lagi males bawa kendaraan sendiri,5,0,2024-10-13 02:37:25
"Diskon nya ga stabil. Jadi kadang dipakai, kadang tidak aplikasinya.",2,0,2024-10-13 02:29:14
Sangat membantu,5,0,2024-10-13 02:26:41
Saya duga nutuk harga pada saat2 terdesak..,1,0,2024-10-13 02:19:06
Good,5,0,2024-10-13 02:17:31
Kerenn,5,0,2024-10-13 01:47:31
Mantaaappppp,5,0,2024-10-13 01:42:16
"Tiba2 diblokir gopaynya padahal bayar ga pernah telat ,selalu bayar sembelum Tnggal nya ,ga jelas banget",1,0,2024-10-13 01:36:20
Dri jaman skolah sampek anak 3 pakek gojek slalu,5,0,2024-10-13 01:32:57
Semoga gojek cepet bangkrut,1,0,2024-10-13 01:09:33
Pelayanan bagus,4,0,2024-10-13 00:57:50
Cepat dan ga pake ribet. 👍👍,5,0,2024-10-13 00:56:09
"Payah, udah ga bisa komunikasi lagi dengan admin",1,0,2024-10-13 00:55:12
Is ok,5,0,2024-10-13 00:53:14
Gak ribet,5,0,2024-10-13 00:37:13
Aplikasi jelek...driver selalu jauh...promonya gak jelas!!!,1,0,2024-10-12 23:49:38
Membantu banget ..semoga next kesejahteraan drivernya semakin baik,5,0,2024-10-12 23:42:17
👍👍👍,5,0,2024-10-12 23:23:47
"Cepat,sopan,nyaman",5,0,2024-10-12 23:23:27
Goooood joooooooob,5,0,2024-10-12 23:07:40
Membantu dalam Perjalanan dalam Kota,5,0,2024-10-12 23:04:44
Gak ada voucher gofood woi beda sama apk sebelah,1,0,2024-10-12 23:01:49
Okeoke sip gas pol,5,0,2024-10-12 22:16:25
Pemai dengan aplikasih gojek... Uangku lu transfer kemana begoooooooo... Udah tiga ratus uangku hilang secara goip transfer secara otomatis ke gojek tabunganlah ke bank by jagolahhh taiiiiiii Gue gak merasa dptr di bank jago atau tabungan gojek sebelumnya tiba tiba aja lu main transfer sendiriiii gue cobah masuk ke bank jago dan akhirnya gue harus dptr... Seakan akan gue di manipulasiiii taiiiiiiiiii,1,0,2024-10-12 22:07:44
Membatu dalam kegiatan berpergian saat mendesak,5,0,2024-10-12 21:58:26
Sangat baguss aplikasi nya,5,0,2024-10-12 20:16:58
Gojek selalu siap,5,0,2024-10-12 19:43:25
memudahkan belanja di saat hujan gerimis.,5,0,2024-10-12 19:21:52
Oke,5,0,2024-10-12 19:03:14
Kapan aja bisa,5,0,2024-10-12 18:21:53
"Kasihan Para Driver yang kerja keras.. Ongkos dari kami Castomer Mahal Rp.23.000. Driver hanya terima Rp.16.000 bagi saya terlalu besar potongan nya. Hasil yg di dapat hanya cukup untuk Bensin dan makan saja. Darimana mreka bisa merawat motor dan Atribut nya, jika pendapatan pas buat makan dan bensin.",1,0,2024-10-12 18:05:02
Sangat membantu di keperluan sehari hari,5,0,2024-10-12 17:51:04
mantap,5,0,2024-10-12 17:32:45
Aplikasi bagus,5,0,2024-10-12 17:21:40
Bagus untuk pesan makan,4,0,2024-10-12 17:06:13
apk nya kadang ga bisa di pencet,1,0,2024-10-12 17:03:23
